test_loc,test_name,ref_loc,ref_name,method,TSM,MeanOS,MedianOS,std,MeanOS_RAW,MedianOS_RAW,std_RAW
Sets/22/,Synth_Bass_1_PV_53.83_per.wav,Source/Solo/,Synth_Bass_1.wav,PV,53.83,1.5839,1.2906,0.75051,1.768,1.6016,0.62373
Sets/22/,Synth_Bass_1_PV_IPL_44.27_per.wav,Source/Solo/,Synth_Bass_1.wav,IPL,44.27,1.7951,1.5884,0.58565,1.4847,1.1792,0.5741
Sets/22/,Synth_Bass_1_uTVS_65.24_per.wav,Source/Solo/,Synth_Bass_1.wav,uTVS,65.24,1.69,1.6812,0.39076,1.8126,1.942,0.43271
Sets/22/,Synth_Pad_1_FESOLA_82.58_per.wav,Source/Music/,Synth_Pad_1.wav,FESOLA,82.58,3.6119,3.6653,1.258,3.6175,3.3084,0.8337
Sets/22/,Synth_Pad_1_PV_IPL_53.83_per.wav,Source/Music/,Synth_Pad_1.wav,IPL,53.83,3.5477,3.5732,0.68838,3.4251,3.9952,1.0045
Sets/22/,Tambourine_01_PV_53.83_per.wav,Source/Solo/,Tambourine_01.wav,PV,53.83,2.4407,2.2128,0.79122,2.5763,2.517,1.0589
Sets/22/,Tambourine_01_uTVS_44.27_per.wav,Source/Solo/,Tambourine_01.wav,uTVS,44.27,3.2381,3.3108,0.70932,3.1965,2.9917,0.91073
Sets/22/,Tambourine_01_WSOLA_53.83_per.wav,Source/Solo/,Tambourine_01.wav,WSOLA,53.83,2.874,2.4138,0.94754,2.9221,2.8726,1.1941
Sets/22/,Tambourine_02_PV_IPL_53.83_per.wav,Source/Solo/,Tambourine_02.wav,IPL,53.83,3.0932,3.2911,0.73473,3.128,3.167,0.95392
Sets/22/,There_is_no_way_PV_IPL_166.7_per.wav,Source/Music/,There_is_no_way.wav,IPL,166.7,4.1388,4.0422,0.5801,3.9711,4.2038,0.89558
Sets/22/,There_is_no_way_WSOLA_53.83_per.wav,Source/Music/,There_is_no_way.wav,WSOLA,53.83,1.7368,1.5035,0.81024,1.881,1.7867,0.78721
Sets/22/,Thumb_Piano_01_FESOLA_65.24_per.wav,Source/Solo/,Thumb_Piano_01.wav,FESOLA,65.24,2.9295,3.2855,0.89299,2.8478,2.9691,0.94378
Sets/22/,Thumb_Piano_01_PV_IPL_78.21_per.wav,Source/Solo/,Thumb_Piano_01.wav,IPL,78.21,4.2923,4.0524,0.50675,3.98,3.976,0.83463
Sets/22/,Thumb_Piano_01_uTVS_99.61_per.wav,Source/Solo/,Thumb_Piano_01.wav,uTVS,99.61,4.0145,4.2831,1.1979,4.0226,4.622,0.99054
Sets/22/,Thumb_Piano_01_WSOLA_99.61_per.wav,Source/Solo/,Thumb_Piano_01.wav,WSOLA,99.61,4.8001,4.69,0.58032,4.6679,4.7736,0.33994
Sets/22/,Triangle_01_FESOLA_138.1_per.wav,Source/Solo/,Triangle_01.wav,FESOLA,138.1,2.713,2.5283,0.51848,2.6271,2.8069,0.40835
Sets/22/,Triangle_01_PV_IPL_82.58_per.wav,Source/Solo/,Triangle_01.wav,IPL,82.58,4.1839,4.2452,0.73067,4.1803,4.5457,0.90214
Sets/22/,Triangle_01_WSOLA_53.83_per.wav,Source/Solo/,Triangle_01.wav,WSOLA,53.83,3.5461,3.8151,0.64272,3.7166,3.5336,0.82913
Sets/22/,Triangle_01_WSOLA_99.61_per.wav,Source/Solo/,Triangle_01.wav,WSOLA,99.61,4.6594,4.4254,0.69017,4.4068,4.2432,0.52262
Sets/22/,Vaccum_cleaner_2_FESOLA_192.4_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,FESOLA,192.4,3.1967,3.2367,0.84899,3.1309,3.7148,0.97023
Sets/22/,Vaccum_cleaner_2_FESOLA_38.38_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,FESOLA,38.38,2.0936,1.8023,0.81254,2.1169,1.9884,0.9864
Sets/22/,Vaccum_cleaner_2_PV_IPL_38.38_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,IPL,38.38,3.2829,3.4371,0.92947,3.3889,3.5768,1.1944
Sets/22/,Vaccum_cleaner_2_uTVS_53.83_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,uTVS,53.83,3.9356,3.9263,0.42511,3.9873,4.1468,0.73115
Sets/22/,Vaccum_cleaner_2_uTVS_65.24_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,uTVS,65.24,4.5646,4.7281,0.38425,4.3773,4.6504,0.71912
Sets/22/,Vaccum_cleaner_2_uTVS_99.61_per.wav,Source/Solo/,Vaccum_cleaner_2.wav,uTVS,99.61,3.3322,3.2348,1.1678,3.236,3.0117,0.88852
Sets/22/,Voice_and_Piano_5_PV_44.27_per.wav,Source/Music/,Voice_and_Piano_5.wav,PV,44.27,2.8001,3.0085,0.77712,2.8743,3.0128,0.86825
Sets/22/,Voice_and_Piano_5_PV_82.58_per.wav,Source/Music/,Voice_and_Piano_5.wav,PV,82.58,4.2587,4.5589,0.69196,4.1351,4.5036,0.92396
Sets/22/,Woodwinds_3_uTVS_138.1_per.wav,Source/Music/,Woodwinds_3.wav,uTVS,138.1,4.3516,4.2654,0.41189,4.303,4.4148,0.55781
Sets/22/,Woodwinds_3_uTVS_53.83_per.wav,Source/Music/,Woodwinds_3.wav,uTVS,53.83,3.5444,3.7944,0.68866,3.4353,2.992,0.92037
Sets/22/,Woodwinds_3_uTVS_99.61_per.wav,Source/Music/,Woodwinds_3.wav,uTVS,99.61,2.7542,2.4987,1.1338,2.7016,2.6558,1.1072
Sets/22/,Woodwinds_3_WSOLA_44.27_per.wav,Source/Music/,Woodwinds_3.wav,WSOLA,44.27,2.3688,2.2999,0.85332,2.4779,2.4344,0.85039
Sets/22/,Woodwinds_5_FESOLA_138.1_per.wav,Source/Music/,Woodwinds_5.wav,FESOLA,138.1,2.7087,2.6062,0.57572,2.5911,2.7838,0.36493
Sets/22/,Woodwinds_5_HPTSM_166.7_per.wav,Source/Music/,Woodwinds_5.wav,HPTSM,166.7,4.1811,4.3366,0.59832,4.2078,4.7704,1.0356
Sets/22/,Woodwinds_5_PV_IPL_192.4_per.wav,Source/Music/,Woodwinds_5.wav,IPL,192.4,4.2237,4.4621,1.0701,3.9443,4.3592,1.215
Sets/22/,Yellow_1_FESOLA_138.1_per.wav,Source/Music/,Yellow_1.wav,FESOLA,138.1,3.2221,3.5127,1.1319,3.3818,3.445,1.2101
Sets/22/,Yellow_2_PV_65.24_per.wav,Source/Music/,Yellow_2.wav,PV,65.24,3.796,3.9685,0.64869,3.6716,3.7216,1.0805
Sets/22/,Yellow_Violin_HPTSM_82.58_per.wav,Source/Solo/,Yellow_Violin.wav,HPTSM,82.58,4.3469,4.3817,0.4122,4.1732,4.1032,0.7241
Sets/22/,Yellow_Violin_PV_IPL_166.7_per.wav,Source/Solo/,Yellow_Violin.wav,IPL,166.7,4.3528,4.6288,0.83847,4.2663,4.8224,1.0838
Sets/23/,Alto_Sax_06_FESOLA_166.7_per.wav,Source/Solo/,Alto_Sax_06.wav,FESOLA,166.7,3.8138,4.1896,0.82727,3.7677,3.9924,0.79967
Sets/23/,Alto_Sax_06_WSOLA_166.7_per.wav,Source/Solo/,Alto_Sax_06.wav,WSOLA,166.7,3.8456,4.0964,0.83773,3.9033,4.0424,0.89789
Sets/23/,Alto_Sax_07_uTVS_138.1_per.wav,Source/Solo/,Alto_Sax_07.wav,uTVS,138.1,4.2572,4.4761,0.54913,4.2971,4.4017,0.73343
Sets/23/,Alto_Sax_07_WSOLA_38.38_per.wav,Source/Solo/,Alto_Sax_07.wav,WSOLA,38.38,2.979,2.7748,0.49845,3.0749,3.0077,0.84293
Sets/23/,Alto_Sax_07_WSOLA_78.21_per.wav,Source/Solo/,Alto_Sax_07.wav,WSOLA,78.21,4.6805,4.722,0.36615,4.5951,4.8312,0.46261
Sets/23/,Alto_Sax_08_PV_53.83_per.wav,Source/Solo/,Alto_Sax_08.wav,PV,53.83,3.8811,3.888,0.58319,3.9211,4.1216,0.76644
Sets/23/,Alto_Sax_16_FESOLA_38.38_per.wav,Source/Solo/,Alto_Sax_16.wav,FESOLA,38.38,2.4192,2.2008,0.916,2.3034,2.0452,1.2362
Sets/23/,Alto_Sax_16_HPTSM_138.1_per.wav,Source/Solo/,Alto_Sax_16.wav,HPTSM,138.1,4.2692,4.4587,0.6603,4.1351,4.096,0.82452
Sets/23/,Alto_Sax_16_PV_138.1_per.wav,Source/Solo/,Alto_Sax_16.wav,PV,138.1,3.809,3.564,0.81366,3.8335,3.8809,1.0616
Sets/23/,Alto_Sax_16_PV_44.27_per.wav,Source/Solo/,Alto_Sax_16.wav,PV,44.27,3.1235,3.1869,0.68264,3.2426,3.2164,0.8057
Sets/23/,Alto_Sax_17_HPTSM_53.83_per.wav,Source/Solo/,Alto_Sax_17.wav,HPTSM,53.83,4.0805,4.2721,0.68826,3.717,3.946,0.73127
Sets/23/,Alto_Sax_17_PV_82.58_per.wav,Source/Solo/,Alto_Sax_17.wav,PV,82.58,3.629,3.8242,0.98661,3.4025,3.8726,1.0018
Sets/23/,Ardour_1_PV_192.4_per.wav,Source/Music/,Ardour_1.wav,PV,192.4,2.8672,2.8585,0.55667,3.0837,3.2936,0.68429
Sets/23/,Ardour_1_PV_38.38_per.wav,Source/Music/,Ardour_1.wav,PV,38.38,3.4055,3.4484,0.64674,3.3337,3.5113,0.70496
Sets/23/,Ardour_1_WSOLA_192.4_per.wav,Source/Music/,Ardour_1.wav,WSOLA,192.4,4.0697,4.3702,0.70334,4.128,4.538,0.85062
Sets/23/,Bass_2_FESOLA_192.4_per.wav,Source/Solo/,Bass_2.wav,FESOLA,192.4,2.4564,3.0476,1.0961,2.5397,2.852,0.89754
Sets/23/,Bass_2_FESOLA_38.38_per.wav,Source/Solo/,Bass_2.wav,FESOLA,38.38,2.2658,2.1701,1.2392,2.4996,2.6876,1.0578
Sets/23/,Bass_2_HPTSM_65.24_per.wav,Source/Solo/,Bass_2.wav,HPTSM,65.24,2.9809,3.2656,0.73575,3.0366,3.15,0.57114
Sets/23/,Bass_2_WSOLA_44.27_per.wav,Source/Solo/,Bass_2.wav,WSOLA,44.27,3.0384,2.9766,0.80692,3.1601,3.1026,0.78933
Sets/23/,Bass_2_WSOLA_53.83_per.wav,Source/Solo/,Bass_2.wav,WSOLA,53.83,3.8408,3.7163,0.54904,4.0065,4.094,0.60934
Sets/23/,Bass_2_WSOLA_78.21_per.wav,Source/Solo/,Bass_2.wav,WSOLA,78.21,4.2678,4.4939,0.74637,4.2871,4.718,0.86709
Sets/23/,Bass_2_WSOLA_99.61_per.wav,Source/Solo/,Bass_2.wav,WSOLA,99.61,4.9776,5,0.4091,4.6945,4.8376,0.36534
Sets/23/,Brass_and_perc_10_HPTSM_192.4_per.wav,Source/Music/,Brass_and_perc_10.wav,HPTSM,192.4,4.3927,4.301,0.94019,4.2159,4.5175,0.79491
Sets/23/,Brass_and_perc_10_PV_65.24_per.wav,Source/Music/,Brass_and_perc_10.wav,PV,65.24,3.9097,4.1261,0.58595,3.9648,4.012,0.67327
Sets/23/,Brass_and_perc_10_WSOLA_166.7_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,166.7,4.1533,4.1774,0.44244,4.178,4.3684,0.64089
Sets/23/,Brass_and_perc_10_WSOLA_78.21_per.wav,Source/Music/,Brass_and_perc_10.wav,WSOLA,78.21,3.3062,3.3351,0.76876,3.1548,3.2111,1.0904
Sets/23/,Brass_and_perc_5_WSOLA_65.24_per.wav,Source/Music/,Brass_and_perc_5.wav,WSOLA,65.24,2.5335,2.5506,0.55475,2.4947,2.2632,0.51071
Sets/23/,C_minor_Aeolian_PV_IPL_138.1_per.wav,Source/Music/,C_minor_Aeolian.wav,IPL,138.1,3.5098,3.4841,0.69423,3.6242,3.8144,0.85325
Sets/23/,Child_1_HPTSM_138.1_per.wav,Source/Voice/,Child_1.wav,HPTSM,138.1,4.2894,4.43,0.44422,4.0212,4.0156,0.69553
Sets/23/,Child_2_HPTSM_53.83_per.wav,Source/Voice/,Child_2.wav,HPTSM,53.83,2.8474,3.0905,0.82715,2.8198,2.8417,0.78553
Sets/23/,Child_3_FESOLA_99.61_per.wav,Source/Voice/,Child_3.wav,FESOLA,99.61,5,5,0.60129,4.9397,4.953,0.041882
Sets/23/,Child_3_HPTSM_53.83_per.wav,Source/Voice/,Child_3.wav,HPTSM,53.83,2.9411,2.9943,0.39847,2.9484,2.8616,0.47216
Sets/23/,Child_3_PV_44.27_per.wav,Source/Voice/,Child_3.wav,PV,44.27,2.5302,2.6092,0.78341,2.3006,2.0347,0.93571
Sets/23/,Child_3_WSOLA_192.4_per.wav,Source/Voice/,Child_3.wav,WSOLA,192.4,3.8386,4.0285,0.7224,3.9831,4.1349,0.79964
Sets/23/,Chiptune_FESOLA_44.27_per.wav,Source/Music/,Chiptune.wav,FESOLA,44.27,1.9143,1.5721,1.3481,1.9738,1.494,1.1498
Sets/23/,Chiptune_HPTSM_44.27_per.wav,Source/Music/,Chiptune.wav,HPTSM,44.27,3.3223,3.177,1.0146,3.0945,3.0044,1.1072
Sets/23/,Choral_PV_192.4_per.wav,Source/Voice/,Choral.wav,PV,192.4,4.4609,4.3928,0.60483,4.3309,4.5568,0.6953
Sets/23/,Dorothy_2_uTVS_65.24_per.wav,Source/Music/,Dorothy_2.wav,uTVS,65.24,3.9094,3.9899,0.93455,3.8475,3.926,0.76641
Sets/23/,Drums_2_PV_65.24_per.wav,Source/Solo/,Drums_2.wav,PV,65.24,2.9237,2.8476,0.78939,2.9794,2.7248,0.84942
Sets/23/,Electropop_6_HPTSM_166.7_per.wav,Source/Music/,Electropop_6.wav,HPTSM,166.7,4.1271,4.2779,0.76737,3.9823,3.888,0.91337
Sets/23/,Electropop_6_uTVS_192.4_per.wav,Source/Music/,Electropop_6.wav,uTVS,192.4,3.5594,3.6597,0.79179,3.6983,4.0924,0.8851
Sets/23/,Electropop_6_WSOLA_38.38_per.wav,Source/Music/,Electropop_6.wav,WSOLA,38.38,1.5303,1.5654,0.54473,1.7812,1.7424,0.53414
Sets/23/,Farmacist_2_FESOLA_38.38_per.wav,Source/Voice/,Farmacist_2.wav,FESOLA,38.38,1.9622,1.9891,0.33872,2.1642,1.9496,0.57059
Sets/23/,Farmacist_2_HPTSM_138.1_per.wav,Source/Voice/,Farmacist_2.wav,HPTSM,138.1,3.7682,3.4294,0.7719,3.5612,3.1413,0.89558
Sets/23/,Farmacist_2_PV_IPL_65.24_per.wav,Source/Voice/,Farmacist_2.wav,IPL,65.24,2.633,2.877,0.6858,2.4188,2.9459,0.98222
Sets/23/,Female_1_HPTSM_138.1_per.wav,Source/Voice/,Female_1.wav,HPTSM,138.1,4.3315,4.5589,0.71835,4.1843,4.3172,0.75772
Sets/23/,Female_1_uTVS_138.1_per.wav,Source/Voice/,Female_1.wav,uTVS,138.1,3.928,4.1585,0.61686,3.6201,3.8194,0.57033
Sets/23/,Female_1_uTVS_38.38_per.wav,Source/Voice/,Female_1.wav,uTVS,38.38,2.1861,2.1563,0.57446,2.1008,2.015,0.79116
Sets/23/,Female_1_uTVS_78.21_per.wav,Source/Voice/,Female_1.wav,uTVS,78.21,3.4359,3.4819,0.70125,3.4254,3.2472,0.84864
Sets/23/,Female_1_WSOLA_166.7_per.wav,Source/Voice/,Female_1.wav,WSOLA,166.7,3.9866,3.8556,0.74336,3.6729,3.4816,0.58361
Sets/23/,Female_10_FESOLA_99.61_per.wav,Source/Voice/,Female_10.wav,FESOLA,99.61,4.7816,4.7486,0.65888,4.5058,4.7452,0.69906
Sets/23/,Female_10_HPTSM_166.7_per.wav,Source/Voice/,Female_10.wav,HPTSM,166.7,3.9342,4.3626,0.94241,3.8527,4.46,1.0483
Sets/23/,Female_10_PV_IPL_82.58_per.wav,Source/Voice/,Female_10.wav,IPL,82.58,4.3453,4.4394,0.64059,4.163,4.2996,0.60021
Sets/23/,Female_11_FESOLA_53.83_per.wav,Source/Voice/,Female_11.wav,FESOLA,53.83,2.6887,2.4325,0.92037,2.4174,2.3428,0.59347
Sets/23/,Female_11_PV_166.7_per.wav,Source/Voice/,Female_11.wav,PV,166.7,2.2739,2.128,0.79855,2.3097,2.0808,0.86383
Sets/23/,Female_11_PV_53.83_per.wav,Source/Voice/,Female_11.wav,PV,53.83,2.815,2.9955,0.57101,2.8829,2.9132,0.59929
Sets/23/,Female_11_PV_IPL_166.7_per.wav,Source/Voice/,Female_11.wav,IPL,166.7,4.0963,4.4183,0.80877,3.9866,4.32,0.86625
Sets/23/,Female_11_uTVS_65.24_per.wav,Source/Voice/,Female_11.wav,uTVS,65.24,2.7839,2.8169,0.69872,2.7277,2.7776,0.6608
Sets/23/,Female_12_HPTSM_38.38_per.wav,Source/Voice/,Female_12.wav,HPTSM,38.38,2.3893,2.3868,0.6006,2.3469,1.9961,0.73484
Sets/23/,Female_5_FESOLA_53.83_per.wav,Source/Voice/,Female_5.wav,FESOLA,53.83,2.6632,2.6558,0.49057,2.6567,2.4981,0.67628
Sets/23/,Female_5_WSOLA_44.27_per.wav,Source/Voice/,Female_5.wav,WSOLA,44.27,1.8951,1.8691,0.24311,2.0763,1.9724,0.59545
Sets/23/,Female_6_FESOLA_44.27_per.wav,Source/Voice/,Female_6.wav,FESOLA,44.27,2.6671,2.4325,0.73209,2.7269,2.7528,0.87728
Sets/23/,Female_8_FESOLA_99.61_per.wav,Source/Voice/,Female_8.wav,FESOLA,99.61,4.8338,4.7893,0.58433,4.5533,4.6032,0.36549
Sets/23/,Female_8_HPTSM_53.83_per.wav,Source/Voice/,Female_8.wav,HPTSM,53.83,2.6297,2.476,0.65573,2.4788,2.8629,0.64654
Sets/23/,Female_8_PV_IPL_138.1_per.wav,Source/Voice/,Female_8.wav,IPL,138.1,4.2053,4.3261,0.70955,4.2118,4.4404,0.68851
Sets/23/,Female_8_PV_IPL_78.21_per.wav,Source/Voice/,Female_8.wav,IPL,78.21,4.0419,4.475,1.0136,3.9446,4.3573,1.2483
Sets/23/,Female_9_FESOLA_192.4_per.wav,Source/Voice/,Female_9.wav,FESOLA,192.4,3.3829,3.3204,0.9162,3.468,3.8772,1.0787
Sets/23/,Female_BV_1_PV_38.38_per.wav,Source/Voice/,Female_BV_1.wav,PV,38.38,2.866,3.1172,0.97237,2.9925,3.0628,0.88573
Sets/23/,Female_BV_1_PV_IPL_78.21_per.wav,Source/Voice/,Female_BV_1.wav,IPL,78.21,4.3961,4.685,1.1314,4.0046,4.6988,1.278
Sets/23/,Female_BV_1_uTVS_44.27_per.wav,Source/Voice/,Female_BV_1.wav,uTVS,44.27,2.5078,2.3918,0.39931,2.727,2.7496,0.44297
Sets/23/,Female_BV_2_uTVS_44.27_per.wav,Source/Voice/,Female_BV_2.wav,uTVS,44.27,2.6055,2.5137,0.5914,2.5548,2.3948,0.71505
Sets/23/,Female_BV_2_WSOLA_82.58_per.wav,Source/Voice/,Female_BV_2.wav,WSOLA,82.58,3.655,3.9244,1.0813,3.5598,3.4942,1.0789
Sets/23/,G_Minor_HPTSM_82.58_per.wav,Source/Music/,G_Minor.wav,HPTSM,82.58,3.8598,3.8133,0.64719,3.6749,3.0372,0.8732
Sets/23/,G_Minor_PV_138.1_per.wav,Source/Music/,G_Minor.wav,PV,138.1,3.4946,3.5923,1.0014,3.4788,4.0024,0.93158
Sets/23/,Guitar_FESOLA_38.38_per.wav,Source/Solo/,Guitar.wav,FESOLA,38.38,1.3992,1.514,0.68928,1.6175,1.5644,0.4199
Sets/23/,Guitar_HPTSM_138.1_per.wav,Source/Solo/,Guitar.wav,HPTSM,138.1,3.0101,2.6987,1.1742,2.8456,3.032,0.9716
Sets/23/,Guitar_PV_65.24_per.wav,Source/Solo/,Guitar.wav,PV,65.24,4.0833,4.3942,0.95342,3.9832,4.2363,1.0255
Sets/23/,Guitar_PV_78.21_per.wav,Source/Solo/,Guitar.wav,PV,78.21,4.3114,4.599,0.96147,4.1652,4.228,0.78153
Sets/23/,Guitar_WSOLA_53.83_per.wav,Source/Solo/,Guitar.wav,WSOLA,53.83,1.8781,1.8166,0.55231,1.9129,1.937,0.60927
Sets/23/,I_Believe_it_1_FESOLA_192.4_per.wav,Source/Music/,I_Believe_it_1.wav,FESOLA,192.4,2.5042,2.2274,1.0213,2.584,2.4028,1.0616
Sets/23/,I_Believe_it_1_HPTSM_78.21_per.wav,Source/Music/,I_Believe_it_1.wav,HPTSM,78.21,3.5293,3.8317,0.91595,3.4686,3.7351,1.1764
Sets/23/,Jazz_2_uTVS_138.1_per.wav,Source/Music/,Jazz_2.wav,uTVS,138.1,4.039,3.904,0.47098,4.0773,4.205,0.46124
Sets/23/,Male_12_PV_IPL_38.38_per.wav,Source/Voice/,Male_12.wav,IPL,38.38,2.245,2.196,0.63767,2.0315,2.0138,0.93843
Sets/23/,Male_12_PV_IPL_82.58_per.wav,Source/Voice/,Male_12.wav,IPL,82.58,3.6086,4.3645,1.1452,3.5972,4.0811,1.3356
Sets/23/,Male_13_HPTSM_82.58_per.wav,Source/Voice/,Male_13.wav,HPTSM,82.58,2.8264,2.6118,0.72541,2.9191,2.8894,0.5592
Sets/23/,Male_13_PV_44.27_per.wav,Source/Voice/,Male_13.wav,PV,44.27,2.4327,2.4467,0.57311,2.5368,1.9961,0.84653
Sets/23/,Male_13_PV_53.83_per.wav,Source/Voice/,Male_13.wav,PV,53.83,2.7283,2.4802,0.72269,2.7605,2.5548,0.94348
Sets/23/,Male_15_FESOLA_78.21_per.wav,Source/Voice/,Male_15.wav,FESOLA,78.21,3.6835,3.9649,1.3165,3.3655,3.9092,1.3816
Sets/23/,Male_15_FESOLA_99.61_per.wav,Source/Voice/,Male_15.wav,FESOLA,99.61,4.4437,4.8238,1.0938,4.1231,4.4234,0.76547
Sets/23/,Male_18_uTVS_78.21_per.wav,Source/Voice/,Male_18.wav,uTVS,78.21,3.1814,3.4327,0.9078,3.4875,3.2825,0.92918
Sets/23/,Male_19_PV_78.21_per.wav,Source/Voice/,Male_19.wav,PV,78.21,3.3596,3.4751,0.56097,3.2671,3.5172,0.62852
Sets/23/,Male_19_PV_IPL_38.38_per.wav,Source/Voice/,Male_19.wav,IPL,38.38,1.7903,1.7137,1.0666,1.8201,1.2296,1.0911
Sets/23/,Male_19_WSOLA_192.4_per.wav,Source/Voice/,Male_19.wav,WSOLA,192.4,3.1895,3.6076,1.0267,3.2233,3.4924,1.1352
Sets/23/,Male_2_PV_82.58_per.wav,Source/Voice/,Male_2.wav,PV,82.58,3.4031,3.2591,0.94771,3.3248,3.3382,1.1269
Sets/23/,Male_2_WSOLA_166.7_per.wav,Source/Voice/,Male_2.wav,WSOLA,166.7,4.2075,4.2428,0.65681,4.178,4.2296,0.69551
Sets/23/,Male_21_PV_IPL_166.7_per.wav,Source/Voice/,Male_21.wav,IPL,166.7,3.3317,3.3994,0.9435,3.436,3.5298,1.0104
Sets/23/,Male_21_uTVS_99.61_per.wav,Source/Voice/,Male_21.wav,uTVS,99.61,2.8382,2.6987,1.16,2.7628,2.6424,0.93704
Sets/23/,Male_24_FESOLA_78.21_per.wav,Source/Voice/,Male_24.wav,FESOLA,78.21,3.2384,3.2962,1.168,3.3309,3.4948,1.0277
Sets/23/,Male_24_HPTSM_78.21_per.wav,Source/Voice/,Male_24.wav,HPTSM,78.21,3.5252,3.2442,0.77065,3.5516,3.4093,0.84191
Sets/23/,Male_24_PV_65.24_per.wav,Source/Voice/,Male_24.wav,PV,65.24,3.5983,3.4188,1.0622,3.5333,3.385,1.0818
Sets/23/,Male_24_WSOLA_192.4_per.wav,Source/Voice/,Male_24.wav,WSOLA,192.4,3.1904,3.5211,0.73202,3.2876,4.0139,1.0148
Sets/23/,Male_24_WSOLA_44.27_per.wav,Source/Voice/,Male_24.wav,WSOLA,44.27,2.0717,2.0997,0.54981,2.0255,1.8528,0.53771
Sets/23/,Male_5_FESOLA_38.38_per.wav,Source/Voice/,Male_5.wav,FESOLA,38.38,1.5512,1.3381,0.48384,1.6787,1.4633,0.66357
Sets/23/,Male_5_HPTSM_38.38_per.wav,Source/Voice/,Male_5.wav,HPTSM,38.38,2.1226,2.0265,0.48267,1.9745,2.0039,0.6727
Sets/23/,Male_5_PV_53.83_per.wav,Source/Voice/,Male_5.wav,PV,53.83,2.8554,2.705,0.47932,2.8382,2.5367,0.78747
Sets/23/,Male_5_PV_IPL_44.27_per.wav,Source/Voice/,Male_5.wav,IPL,44.27,1.9719,1.8921,0.69931,2.248,1.944,0.61054
Sets/23/,Male_5_WSOLA_44.27_per.wav,Source/Voice/,Male_5.wav,WSOLA,44.27,2.3718,2.5021,0.62624,2.306,2.4324,0.79612
Sets/23/,Male_5_WSOLA_82.58_per.wav,Source/Voice/,Male_5.wav,WSOLA,82.58,3.521,3.4749,1.0148,3.4002,3.1928,1.2457
Sets/23/,Male_7_HPTSM_99.61_per.wav,Source/Voice/,Male_7.wav,HPTSM,99.61,4.7406,4.6753,0.69364,4.6046,4.8102,0.65643
Sets/23/,Male_7_uTVS_82.58_per.wav,Source/Voice/,Male_7.wav,uTVS,82.58,4.5305,4.5537,0.15222,4.7043,4.843,0.33911
Sets/23/,Male_9_FESOLA_38.38_per.wav,Source/Voice/,Male_9.wav,FESOLA,38.38,1.7713,1.9449,0.60932,1.94,2.0116,0.69211
Sets/23/,Male_9_PV_IPL_38.38_per.wav,Source/Voice/,Male_9.wav,IPL,38.38,1.6077,1.7609,0.44288,1.844,1.7954,0.31222
Sets/23/,Male_sing_1_WSOLA_99.61_per.wav,Source/Voice/,Male_sing_1.wav,WSOLA,99.61,5,5,0.83629,4.7992,4.8887,0.31506
Sets/23/,Mexican_Flute_01_PV_78.21_per.wav,Source/Solo/,Mexican_Flute_01.wav,PV,78.21,4.0082,4.073,0.60729,4.0261,4.0292,0.5666
Sets/23/,Music_Box_01_HPTSM_44.27_per.wav,Source/Solo/,Music_Box_01.wav,HPTSM,44.27,3.3986,3.5688,0.84821,3.4842,3.5596,0.88394
Sets/23/,Music_Box_01_PV_78.21_per.wav,Source/Solo/,Music_Box_01.wav,PV,78.21,2.6984,3.0791,0.93076,2.462,2.5804,0.65425
Sets/23/,Music_Box_01_uTVS_38.38_per.wav,Source/Solo/,Music_Box_01.wav,uTVS,38.38,3.2425,3.3049,0.87688,3.1337,3.0077,1.1298
Sets/23/,Oboe_piano_2_FESOLA_99.61_per.wav,Source/Music/,Oboe_piano_2.wav,FESOLA,99.61,4.7154,4.6685,0.49839,4.686,4.7333,0.28197
Sets/23/,Oboe_piano_2_HPTSM_99.61_per.wav,Source/Music/,Oboe_piano_2.wav,HPTSM,99.61,5,5,0.72183,4.505,4.7375,0.47555
Sets/23/,Oboe_piano_2_WSOLA_65.24_per.wav,Source/Music/,Oboe_piano_2.wav,WSOLA,65.24,3.0758,3.1077,0.67727,2.8932,2.712,0.87929
Sets/23/,Oboe_piano_3_FESOLA_166.7_per.wav,Source/Music/,Oboe_piano_3.wav,FESOLA,166.7,2.4717,1.922,1.2974,2.4716,2.2052,1.1181
Sets/23/,Oboe_piano_3_FESOLA_99.61_per.wav,Source/Music/,Oboe_piano_3.wav,FESOLA,99.61,4.7199,4.7945,0.16868,4.535,4.7562,0.42014
Sets/23/,Oboe_piano_3_uTVS_44.27_per.wav,Source/Music/,Oboe_piano_3.wav,uTVS,44.27,2.8802,3.059,0.86363,2.7171,2.8147,0.8526
Sets/23/,Oboe_piano_3_WSOLA_192.4_per.wav,Source/Music/,Oboe_piano_3.wav,WSOLA,192.4,3.6911,3.8359,0.84351,3.7746,3.754,0.77271
Sets/23/,Oboe_piano_3_WSOLA_53.83_per.wav,Source/Music/,Oboe_piano_3.wav,WSOLA,53.83,2.5369,2.1264,1.2014,2.2794,2.0336,1.2124
